D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_1,auc,0.97888,acc,0.93,f1,0.9
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_1,auc,0.9863466666666667,acc,0.965,f1,0.9517241379310346
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_1,auc,0.9538133333333333,acc,0.9,f1,0.8571428571428571
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_1,auc,0.9965866666666666,acc,0.965,f1,0.9510489510489509
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_1,auc,0.9918933333333333,acc,0.955,f1,0.9387755102040817
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_1,auc,0.9975466666666668,acc,0.955,f1,0.9370629370629371
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_1,auc,0.9956266666666667,acc,0.965,f1,0.9523809523809524
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_2,auc,0.9742933333333333,acc,0.92,f1,0.8873239436619718
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_1,auc,0.99808,acc,0.96,f1,0.9436619718309859
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_2,auc,0.98368,acc,0.955,f1,0.9379310344827586
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_2,auc,0.9962666666666666,acc,0.96,f1,0.9436619718309859
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_2,auc,0.9712,acc,0.91,f1,0.8714285714285714
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_2,auc,0.9990399999999999,acc,0.955,f1,0.9361702127659575
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_2,auc,0.98656,acc,0.96,f1,0.9444444444444444
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_2,auc,0.9975466666666667,acc,0.96,f1,0.9444444444444444
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_2,auc,0.9995733333333333,acc,0.965,f1,0.9510489510489509
D_Sub_resnet50_ur1.0_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_unbalanced_whole_data_cosine_trial_999,auc,0.9979733333333334,acc,0.96,f1,0.9436619718309859
D_Sub_resnet50_ur1.0_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_unbalanced_whole_data_cosine_trial_999,auc,0.99968,acc,0.98,f1,0.9726027397260273
D_Sub_resnet50_ur1.0_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_unbalanced_whole_data_cosine_trial_999,auc,0.9991466666666666,acc,0.96,f1,0.9444444444444444
D_Sub_resnet50_ur0.1_CE_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_32_rsz_288_temp_0.08_sampling_unbalanced_whole_data_cosine_trial_0,auc,0.9179733333333333,acc,0.84,f1,0.7746478873239437
